subject,predicaat,klasse,tekst,match_type,vmm_term,vmm_uri,vmm_definitie
https://data.omgeving.vlaanderen.be/id/concept/csor/variabele/V_1547,prefLabel,Variabele,Thymol,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1463,verkorteNotatie,Parameter,Perfluorheptaanzuur (PFHpA),geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_3707,prefLabel,Parameter,Cresolen Eluaat LS10 in vaste deel van de aarde,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_4677,prefLabel,OrganisatieSpecifiekeReferentie,OSR_4677,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_4010,prefLabel,ParameterAspect,23MyBa (standaard in lucht): massaconcentratie (Nm³),geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_115,verkorteNotatie,Parameter,Desethylterbutylazine,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_43,verkorteNotatie,Parameter,"1,2,3,7,8,9-Hexachloordibenzofuraan",geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_4499,prefLabel,Parameter,"cis-1,2-Dichlooretheen Eluaat LS10 in vaste deel van de aarde",geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_7302,prefLabel,ParameterAspect,PFODA (standaard in biota): massaverhouding,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_3339,prefLabel,Parameter,"2,3-Dichloorfenol Eluaat LS10 in vaste deel van de aarde",geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_4792,prefLabel,ParameterAspect,PCB 157 (standaard in bulk depositie (precip)): massa,bevat_vmm_term,bulk,https://vmm.vlaanderen.be/woordenboek/bulk,"Verzamelnaam voor goederen die niet per stuk worden verpakt en geladen. Ze worden los in het ruim van een schip, vrachtwagen of wagon gestort. Wanneer de producten niet vloeibaar zijn gaat het om droge bulk."
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_2138,prefLabel,ParameterAspect,TBySn (standaard in water): massaconcentratie tin,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_3719,prefLabel,Parameter,Koper Eluaat LS5 in materiaal,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_7693,prefLabel,ParameterAspect,Bromoxyn (standaard in vaste deel van de aarde): massaverhouding per droge stof,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1857,altLabel,Parameter,Erbium multi totaal,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_2312,altLabel,Parameter,2-perfluorbutaansulfonamidoethanol (FBSE),geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1079,verkorteNotatie,Parameter,3-Ethylfenol,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1002,verkorteNotatie,Parameter,Booroxide,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/variabele/V_1391,prefLabel,Variabele,Ipconazool,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_429,altLabel,Parameter,Chroom opgelost,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_2077,altLabel,Parameter,8:2 fluortelomeerfosfaat diester (8:2 diPAP),geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_3601,prefLabel,Parameter,Koolstof organisch in vaste deel van de aarde,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1486,verkorteNotatie,Parameter,"4-Chloor-2,5-dimethylaniline",geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_5840,prefLabel,ParameterAspect,PCB 126 (standaard in materiaal): massa TEQ per massa droge stof,bevat_vmm_term,pcb,https://vmm.vlaanderen.be/woordenboek/pcb,Polychloorbifenylen
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1650,prefLabel,Parameter,CFK totaal in water,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_4515,prefLabel,ParameterAspect,IP (standaard in lucht): massaconcentratie (Nm³),geen,,,
https://data.omgeving.vlaanderen.be/id/conceptscheme/csor/kwantificeerbaaraspect,prefLabel,,Kwantificeerbaar aspect,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_3395,prefLabel,OrganisatieSpecifiekeReferentie,OSR_3395,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_7506,prefLabel,ParameterAspect,Diclofenac (standaard in vaste deel van de aarde): massaverhouding per droge stof,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_3641,prefLabel,OrganisatieSpecifiekeReferentie,OSR_3641,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_4237,prefLabel,Parameter,Totaal perfluorhexaansulfonzuur (lineair+vertakt) Eluaat LS10 in vaste deel van de aarde,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_1396,prefLabel,ParameterAspect,DBCMa (standaard in vaste deel van de aarde): massaverhouding per droge stof,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_4038,altLabel,Parameter,"Apolaire koolwaterstoffen, fractie C5-C8",geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_3973,prefLabel,ParameterAspect,13Bade (standaard in lucht): massaconcentratie,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_4085,prefLabel,ParameterAspect,9NAnt (standaard in TSP): massaconcentratie,bevat_vmm_term,tsp,https://vmm.vlaanderen.be/woordenboek/tsp,"Totaal stof. Een mengsel van deeltjes van uiteenlopende samenstelling en afmetingen in de lucht. De deeltjes worden ingedeeld in fracties op basis van hun grootte, namelijk PM10, PM2,5, PM1 en PM0,1."
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_3869,prefLabel,OrganisatieSpecifiekeReferentie,OSR_3869,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_3202,prefLabel,OrganisatieSpecifiekeReferentie,OSR_3202,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_3189,verkorteNotatie,Parameter,trans-2-Buteen,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/variabele/V_2137,prefLabel,Variabele,Isoquinoline,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_6296,prefLabel,OrganisatieSpecifiekeReferentie,OSR_6296,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1882,prefLabel,Parameter,Platina multi totaal in water,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_167,prefLabel,Parameter,Dimetridazol in water,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_6958,prefLabel,ParameterAspect,Zr (standaard in vaste deel van de aarde): massaverhouding,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_6812,prefLabel,OrganisatieSpecifiekeReferentie,OSR_6812,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_8339,prefLabel,OrganisatieSpecifiekeReferentie,OSR_8339,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_4748,prefLabel,ParameterAspect,OyFol+et (standaard in lucht): massaconcentratie (Nm³),geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_478,altLabel,Parameter,Vanadium totaal,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_3392,prefLabel,OrganisatieSpecifiekeReferentie,OSR_3392,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_7455,prefLabel,OrganisatieSpecifiekeReferentie,OSR_7455,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_4472,verkorteNotatie,Parameter,Zink totaal,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_303,verkorteNotatie,Parameter,Som anionen,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_6360,prefLabel,OrganisatieSpecifiekeReferentie,OSR_6360,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_643,prefLabel,Parameter,"2,5-Dichloornitrobenzeen in water",geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_468,prefLabel,Parameter,Tin opgelost in water,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_6897,prefLabel,ParameterAspect,t12CEe (standaard in vaste deel van de aarde): massaverhouding,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_7702,prefLabel,OrganisatieSpecifiekeReferentie,OSR_7702,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_3189,prefLabel,Parameter,trans-2-Buteen in lucht,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_700,prefLabel,ParameterAspect,Sb t (totaal in water): vracht,bevat_vmm_term,sb,https://vmm.vlaanderen.be/woordenboek/sb,Antimoon
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_1041,prefLabel,ParameterAspect,Diuron (standaard in water): massaconcentratie,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_711,prefLabel,ParameterAspect,Ba (standaard in water): vracht,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_4453,altLabel,Parameter,Vlampunt,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1760,verkorteNotatie,Parameter,Alkylfenolethoxylaat C9,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_2896,prefLabel,Parameter,"Polychloorbifenyl, totaal in lucht",geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_836,verkorteNotatie,Parameter,Oxydemeton-methyl,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/eenheid/E_184,prefLabel,Eenheid,gram fluor,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1724,altLabel,Parameter,Sulfaten en chloriden,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_3631,prefLabel,ParameterAspect,PFUnDS (standaard in water): vracht,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/variabele/V_501,prefLabel,Variabele,"1,2,3-Trichloorpropaan",geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_6871,prefLabel,ParameterAspect,TrByaz LS10 (Eluaat LS10 in vaste deel van de aarde): massaconcentratie,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_3950,verkorteNotatie,Parameter,iso-Boterzuur,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_55,verkorteNotatie,Parameter,"1,2,3,4,7,8-Hexachloordibenzo-para-dioxine",geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_706,verkorteNotatie,Parameter,"1,2-Dichloorbenzeen",geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_2355,prefLabel,OrganisatieSpecifiekeReferentie,OSR_2355,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_5558,prefLabel,ParameterAspect,Cr LS0.1 (Eluaat LS0.1 in materiaal): massaverhouding per droge stof,bevat_vmm_term,cr,https://vmm.vlaanderen.be/woordenboek/cr,Chroom
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_955,prefLabel,ParameterAspect,tHpCEpx (standaard in biota): massaverhouding per nat gewicht,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_2049,prefLabel,OrganisatieSpecifiekeReferentie,OSR_2049,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_3564,prefLabel,ParameterAspect,6:2 diPAP (standaard in water): massaconcentratie,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_3303,verkorteNotatie,Parameter,1-Chloornaftaleen,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_590,altLabel,Parameter,Atrazine,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/variabele/V_1370,prefLabel,Variabele,Benzotriazool,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_4517,altLabel,Parameter,Dibenzothiofeen,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_7528,prefLabel,OrganisatieSpecifiekeReferentie,OSR_7528,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_3573,prefLabel,Parameter,Benzotriazool in vaste deel van de aarde,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1398,altLabel,Parameter,Magnesium opgelost,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/eenheid/E_202,prefLabel,Eenheid,graden,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_6496,prefLabel,OrganisatieSpecifiekeReferentie,OSR_6496,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_2321,altLabel,Parameter,Fytoplankton,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_2575,prefLabel,ParameterAspect,PFPeA (standaard in biota): massaverhouding per nat gewicht,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_7114,prefLabel,ParameterAspect,KG16 (standaard in vaste deel van de aarde): percentage,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_787,verkorteNotatie,Parameter,Broommethaan,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_2977,prefLabel,OrganisatieSpecifiekeReferentie,OSR_2977,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_3227,verkorteNotatie,Parameter,"1,1-Dichloorethaan",geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_2289,prefLabel,OrganisatieSpecifiekeReferentie,OSR_2289,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_5854,prefLabel,ParameterAspect,PCB 180 (standaard in materiaal): massaconcentratie,bevat_vmm_term,pcb,https://vmm.vlaanderen.be/woordenboek/pcb,Polychloorbifenylen
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_4499,prefLabel,OrganisatieSpecifiekeReferentie,OSR_4499,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_2793,prefLabel,ParameterAspect,C12PEO (standaard in water): massaconcentratie nonylfenol(12)ethoxylaat,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_2083,prefLabel,ParameterAspect,Co t (totaal in vaste deel van de aarde): massaverhouding per droge stof,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/variabele/V_626,prefLabel,Variabele,"1,2-Dibroomethaan",geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_2247,prefLabel,Parameter,= PFOSAtotaal - PFOSA in water,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_4208,verkorteNotatie,Parameter,Som van de 31 kwantificeerbare PFAS Eluaat LS10,bevat_vmm_term,pfas,https://vmm.vlaanderen.be/woordenboek/pfas,"Poly- en perfluoralkylstoffen zijn chemische stoffen die door de mens zijn gemaakt. Zij komen van nature niet in het milieu voor. Ze worden in vele industriële toepassingen en consumentenproducten gebruikt. Denk aan de teflon anti-aanbaklaag in pannen, cosmetica, textiel, brandblusschuim, schoonmaakmiddelen of smeermiddelen . PFAS kunnen schadelijke effecten hebben op de gezondheid van mensen."
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_3342,prefLabel,OrganisatieSpecifiekeReferentie,OSR_3342,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_3249,verkorteNotatie,Parameter,"1,2,3,5-Tetrachloorbenzeen",geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_25,prefLabel,OrganisatieSpecifiekeReferentie,OSR_25,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_490,altLabel,Parameter,"2,4-Dimethylfenol",geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1503,prefLabel,Parameter,Perfluortetradecaanzuur (PFTeDA) in biota,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_8320,prefLabel,OrganisatieSpecifiekeReferentie,OSR_8320,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1492,altLabel,Parameter,Perfluorbutaanzuur (PFBA),geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_3421,verkorteNotatie,Parameter,pp'Dichloordifenyldichlooretheen Eluaat LS10,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1293,verkorteNotatie,Parameter,Cyaniden niet-chloor oxydeerbaar,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1553,prefLabel,Parameter,Hexadecyltrimethylammonium in water,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_3528,prefLabel,OrganisatieSpecifiekeReferentie,OSR_3528,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_3209,prefLabel,Parameter,2-Chloor-5-nitrotolueen in water,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/variabele/V_1685,prefLabel,Variabele,Koolstofmonoxide,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_6339,prefLabel,OrganisatieSpecifiekeReferentie,OSR_6339,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_7761,prefLabel,ParameterAspect,CZV (standaard in vaste deel van de aarde): massaverhouding per droge stof,bevat_vmm_term,czv,https://vmm.vlaanderen.be/woordenboek/czv,Chemisch Zuurstofverbruik
https://data.omgeving.vlaanderen.be/id/concept/csor/eenheid/E_204,prefLabel,Eenheid,nanogram per kubieke meter,bevat_vmm_term,nanogram,https://vmm.vlaanderen.be/woordenboek/nanogram,"Een nanogram is gelijk aan 10 −9 g, ofwel 0,000 000 001 gram. Het is één miljardste gram."
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_3861,prefLabel,ParameterAspect,Triticonazool (standaard in water): massaconcentratie,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_3281,altLabel,Parameter,"1,2-Dichloorethaan",geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1292,verkorteNotatie,Parameter,Cyaniden niet-chloor oxydeerbaar,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1617,prefLabel,Parameter,Octadecanolpolyethoxylaat in water,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_366,altLabel,Parameter,Geleidbaarheid ter plaatse,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_6311,prefLabel,ParameterAspect,Ant (standaard in water): vracht per tijd,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_2757,prefLabel,OrganisatieSpecifiekeReferentie,OSR_2757,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_6198,prefLabel,ParameterAspect,MyAc (standaard in water): vracht per tijd,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_8116,prefLabel,OrganisatieSpecifiekeReferentie,OSR_8116,geen,,,
